food,foodon_iri,foodex_iri,foodex_embed_avail
38570 - meat burger (no sandwich) (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543857,A03XF,True
38580 - meat balls (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543858,A03XG,True
38590 - meat terrine (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543859,A03XH,True
38600 - offal based dishes (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543860,A16ER,False
38610 - fish and seafood based dishes (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543861,A03XJ,True
38620 - bouillabaisse (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543862,A03XK,True
38630 - fish gratin (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543863,A03XL,True
38640 - seafood-based meals (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543864,A03XM,True
38650 - seafood salad (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543865,A03XN,True
38660 - prepared fish salad (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543866,A03XP,True
38670 - fish and potatoes meal (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543867,A03XQ,True
38680 - fish and rice meal (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543868,A03XR,True
38690 - fish and vegetables meal (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543869,A03XS,True
38700 - fishcakes (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543870,A03XT,True
38710 - fish pâté (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543871,A03XV,True
38720 - fish balls (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543872,A02KD,True
38730 - egg based dishes (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543873,A03YJ,True
"38740 - omelette, plain (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543874,A03YN,True
38750 - cheese omelette (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543875,A03YK,True
38760 - omelette with bacon (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543876,A03YP,True
38770 - omelette with vegetables (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543877,A03YQ,True
38780 - omelette with mushrooms (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543878,A03YR,True
38790 - eggs benedict (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543879,A03YL,True
38800 - potato based dishes (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543880,A03VD,True
38810 - shepherd's pie (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543881,A03VE,True
38820 - potato casserole (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543882,A03VF,True
38830 - prepared potato salad (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543883,A03VG,True
38840 - potatoes and vegetables meal (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543884,A03VH,True
38850 - potatoes and meat meal (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543885,A03VJ,True
"38860 - potatoes, meat, and vegetables meal (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543886,A03VK,True
38870 - potatoes and cheese meal (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543887,A03VL,True
38880 - roesti (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543888,A011M,True
38890 - pan-fried potato (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543889,A011Q,True
38900 - fries (finger chips) (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543890,A011N,True
38910 - french fries from cut potato (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543891,A0BYV,True
38920 - french fries from dough (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543892,A0BYX,True
38930 - potato puree (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543893,A0C6H,True
38940 - potato puree from potatoes (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543894,A0C6K,True
38950 - potato puree from flakes or powder (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543895,A0C6J,True
38960 - potato croquettes (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543896,A011S,True
38970 - legumes based dishes (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543897,A03VM,True
38980 - mushy peas (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543898,A01BA,True
38990 - hummus (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543899,A03VN,True
39000 - dal (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543900,A03VP,True
39010 - tofu salad (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543901,A03VQ,True
39020 - beans and meat meal (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543902,A03VR,True
39030 - beans and vegetables meal (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543903,A03VS,True
"39040 - beans, meat, and vegetables meal (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543904,A03VT,True
39050 - bread- (or similar products) based dishes (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543905,A16FF,False
39060 - mushroom based dishes (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543906,A03YS,True
39070 - vegetable based dishes (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543907,A03XX,True
39080 - creamed vegetable mix (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543908,A03XY,True
39090 - vegetable casserole (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543909,A03XZ,True
39100 - mixed vegetables (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543910,A16GB,False
"39110 - mixed vegetables, grilled (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543911,A03YB,True
"39120 - mixed vegetables, fried (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543912,A03YC,True
"39130 - mixed vegetables, braised (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543913,A03YD,True
"39140 - mixed vegetables, boiled (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543914,A03YE,True
"39150 - vegetables, gratinated (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543915,A03YF,True
39160 - vegetable soufflé (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543916,A03YG,True
39170 - ratatouille (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543917,A03YH,True
"39180 - sandwiches, pizza and other stuffed bread-like cereal products (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543918,A03YY,True
39190 - sandwich and sandwich-like dishes (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543919,A03YZ,True
39200 - sandwich with processed meat topping/filling (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543920,A03ZB,True
39210 - sandwich with meat and vegetable topping/filling (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543921,A03ZG,True
39220 - steak sandwich (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543922,A03ZM,True
39230 - doner kebab (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543923,A03ZJ,True
39240 - hot dog with bread (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543924,A03ZK,True
39250 - hamburger with bread (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543925,A03ZL,True
39260 - sandwich with fish topping/filling (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543926,A03ZC,True
39270 - sandwich with fish and vegetable topping/filling (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543927,A03ZH,True
39280 - sandwich with cheese topping/filling (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543928,A03ZA,True
39290 - sandwich with cheese and vegetable topping/filling (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543929,A03ZE,True
"39300 - sandwich with cheese, egg and vegetable topping/filling (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543930,A03ZF,True
39310 - sandwich with vegetable topping/filling (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543931,A03ZD,True
39320 - pizza and pizza-like dishes (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543932,A03ZN,True
39330 - pizza and similar with processed meat topping (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543933,A03ZQ,True
"39340 - pizza and similar with meat, and vegetables (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543934,A03ZX,True
"39350 - pizza and similar with cheese, meat, and mushrooms (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543935,A040A,True
"39360 - pizza and similar with cheese, meat, mushrooms, and vegetables (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543936,A040B,True
39370 - pizza and similar with fish/seafood topping (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543937,A03ZR,True
39380 - pizza and similar with cheese topping (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543938,A03ZP,True
39390 - pizza and similar with vegetable topping (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543939,A03ZS,True
"39400 - pizza and similar with cheese, and vegetables (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543940,A03ZT,True
"39410 - pizza and similar with cheese, and vegetables and fruits (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543941,A03ZV,True
"39420 - pizza and similar with cheese, meat, and vegetables (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543942,A03ZY,True
"39430 - pizza and similar with cheese, and mushrooms (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543943,A03ZZ,True
39440 - savoury pies and tarts (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543944,A0CEN,True
39450 - quiche (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543945,A03YM,True
39460 - cheese savoury pie (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543946,A00CA,True
39470 - veggie pot pie (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543947,A03YA,True
39480 - finger food (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543948,A040C,True
39490 - meat-based canapé (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543949,A040J,True
39500 - sausage roll (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543950,A040D,True
39510 - fish-based canapé (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543951,A040H,True
39520 - cheese-based canapé (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543952,A040L,True
39530 - egg-based canapé (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543953,A040K,True
39540 - filled canapé (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543954,A040E,True
39550 - spring rolls (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543955,A040F,True
39560 - vol au vent (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543956,A040G,True
39570 - mushroom crostini (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543957,A03YT,True
39580 - pastas and rice (or other cereal) based dishes (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543958,A040M,True
"39590 - pasta-based dishes, uncooked (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543959,A007S,True
"39600 - pasta based dishes, cooked (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543960,A040N,True
"39610 - pasta, plain (not stuffed), cooked (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543961,A0CDQ,True
39620 - lasagna (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543962,A040P,True
"39630 - pasta, cooked, with mixed sauce (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543963,A040Q,True
"39640 - pasta, cooked, with vegetables (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543964,A040R,True
"39650 - pasta, cooked, with cheese/cream (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543965,A040S,True
"39660 - pasta, cooked, with vegetables and cheese/cream (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543966,A040T,True
"39670 - pasta, cooked, with mushroom sauce (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543967,A03YX,True
"39680 - pasta, filled, cooked (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543968,A0CDP,True
"39690 - pasta, filled with meat mix, cooked (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543969,A040V,True
"39700 - pasta, filled with vegetable mix, cooked (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543970,A040X,True
"39710 - pasta, with mixed or unspecified filling, cooked (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543971,A040Y,True
"39720 - rice based dishes dry, uncooked (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543972,A0BA2,True
"39730 - rice based dishes, cooked (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543973,A040Z,True
39740 - rice and meat meal (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543974,A041H,True
"39750 - rice, meat, and vegetables meal (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543975,A041J,True
"39760 - rice, fish/seafood and vegetable based dishes (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543976,A16GF,False
39770 - paella (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543977,A041D,True
39780 - dolma (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543978,A041A,True
39790 - milk rice (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543979,A041B,True
39800 - nasi goreng (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543980,A041C,True
39810 - rice pudding (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543981,A041E,True
39820 - risotto (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543982,A041F,True
39830 - rice and vegetables meal (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543983,A041G,True
39840 - soups and salads (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543984,A041K,True
39850 - soups (dry mixture uncooked) (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543985,A0B9J,True
"39860 - meat/poultry soup, dry (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543986,A0B9Q,True
"39870 - meat and vegetable soup, dry (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543987,A0B9P,True
"39880 - fish soup, dry (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543988,A0B9N,True
"39890 - dairy/egg soup, dry (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543989,A0B9L,True
"39900 - grains soup, dry (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543990,A0B9M,True
"39910 - potato soup, dry (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543991,A0B9V,True
"39920 - legume (beans) soup, dry (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543992,A0B9T,True
"39930 - onion soup, dry (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543993,A0B9Y,True
"39940 - tomato soup, dry (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543994,A0B9X,True
"39950 - mushroom soup, dry (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543995,A0B9S,True
"39960 - mixed vegetables soup, dry (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543996,A0B9R,True
"39970 - fruit soup, dry (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03543997,A0B9K,True
39980 - soups (ready-to-eat) (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543998,A041L,True
39990 - meat soup (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543999,A041T,True
"40000 - meat soup, with pieces (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03544000,A0BZA,True
"40010 - meat soup, clear (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03544001,A0BZB,True
40020 - fish soup (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544002,A041X,True
40030 - dairy/egg soup (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544003,A041Z,True
40040 - cereal products and grains based soup (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544004,A041Y,True
40050 - corn semolina based thick soup (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544005,A00EP,True
40060 - potato soup (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544006,A041P,True
40070 - legume (beans) soup (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544007,A041Q,True
40080 - onion soup (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544008,A041M,True
40090 - tomato soup (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544009,A041N,True
40100 - gazpacho and similar (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544010,A0CVB,True
40110 - mushroom soup (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544011,A041R,True
40120 - fruit soup (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544012,A042A,True
40130 - mixed soups (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544013,A0CDN,True
40140 - mixed vegetables soup (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544014,A041S,True
"40150 - mixed vegetables soup, with puree or pieces (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03544015,A0BZ9,True
"40160 - mixed vegetables soup, clear (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03544016,A0BZ8,True
40170 - meat and vegetable soup (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544017,A041V,True
"40180 - meat and vegetable soup, with puree or pieces (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03544018,A0BZC,True
"40190 - meat and vegetable soup, clear (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03544019,A0BZD,True
40200 - salads (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544020,A042B,True
